member,Fy,lateral_psf,height_ft,spacing_in,P_asd_kip,footnote
800S137-118,50,40.0,14,12,4.36,a
800S137-43,33,40.0,14,12,6.9,a
800S137-54,33,40.0,14,12,1.65,a
600S250-68,33,40.0,14,12,2.77,a
800S162-97,50,40.0,14,12,4.91,a
800S162-118,50,40.0,14,12,6.73,a
800S162-54,50,40.0,14,12,10.79,a
600S300-68,50,40.0,14,12,13.85,a
600S300-97,50,40.0,14,12,2.16,a
600S300-118,33,40.0,14,12,3.88,a
800S200-54,33,40.0,14,12,7.15,a
600S350-68,33,40.0,14,12,9.69,a
600S350-97,50,40.0,14,12,15.4,a
600S350-118,50,40.0,14,12,19.85,a
600S200-68,33,40.0,8,16,1.76,a
800S137-97,50,40.0,8,16,3.03,a
800S137-118,50,40.0,8,16,4.22,a
800S137-43,33,40.0,8,16,6.77,a
800S137-54,33,40.0,8,16,1.37,a
600S250-68,33,40.0,8,16,2.55,a
800S162-97,50,40.0,8,16,4.72,a
800S162-118,50,40.0,8,16,6.54,a
800S162-54,50,40.0,8,16,10.61,a
600S300-68,50,40.0,8,16,13.67,a
600S300-97,50,40.0,8,16,1.86,a
600S300-118,33,40.0,8,16,3.65,a
800S200-54,33,40.0,8,16,6.93,a
600S350-68,33,40.0,8,16,9.46,a
600S350-97,50,40.0,8,16,15.18,a
600S350-118,50,40.0,8,16,19.63,a
600S200-68,33,40.0,8,24,1.39,a
800S137-97,50,40.0,8,24,2.74,a
800S137-118,50,40.0,8,24,3.94,a
800S137-43,33,40.0,8,24,6.51,a
800S137-54,33,40.0,8,24,0.82,a
600S250-68,33,40.0,8,24,2.1,a
800S162-97,50,40.0,8,24,4.33,a
800S162-118,50,40.0,8,24,6.17,a
800S162-54,50,40.0,8,24,10.26,a
600S300-68,50,40.0,8,24,13.32,a
600S300-97,50,40.0,8,24,1.26,a
600S300-118,33,40.0,8,24,3.19,a
800S200-54,33,40.0,8,24,6.48,a
600S350-68,33,40.0,8,24,9.02,a
600S350-97,50,40.0,8,24,14.76,a
600S350-118,50,40.0,8,24,19.18,a
600S200-68,33,40.0,8,12,1.8,a
800S137-97,50,40.0,8,12,3.06,a
800S137-118,50,40.0,8,12,4.25,a
800S137-43,33,40.0,8,12,6.79,a
800S137-54,33,40.0,8,12,1.43,a
600S250-68,33,40.0,8,12,2.59,a
800S162-97,50,40.0,8,12,4.76,a
800S162-118,50,40.0,8,12,6.58,a
800S162-54,50,40.0,8,12,10.65,a
600S300-68,50,40.0,8,12,13.71,a
600S300-97,50,40.0,8,12,1.93,a
600S300-118,33,40.0,8,12,3.7,a
800S200-54,33,40.0,8,12,6.97,a
600S350-68,33,40.0,8,12,9.51,a
600S350-97,50,40.0,8,12,15.23,a
600S350-118,50,40.0,8,12,19.67,a
600S200-68,33,40.0,9,16,1.56,a
800S137-97,50,40.0,9,16,2.87,a
800S137-118,50,40.0,9,16,4.07,a
800S137-43,33,40.0,9,16,6.63,a
800S137-54,33,40.0,9,16,1.08,a
600S250-68,33,40.0,9,16,2.31,a
800S162-97,50,40.0,9,16,4.51,a
800S162-118,50,40.0,9,16,6.34,a
800S162-54,50,40.0,9,16,10.43,a
600S300-68,50,40.0,9,16,13.49,a
600S300-97,50,40.0,9,16,1.55,a
600S300-118,33,40.0,9,16,3.41,a
800S200-54,33,40.0,9,16,6.69,a
600S350-68,33,40.0,9,16,9.23,a
600S350-97,50,40.0,9,16,14.96,a
600S350-118,50,40.0,9,16,19.39,a
600S200-68,33,40.0,9,24,1.09,a
800S137-97,50,40.0,9,24,2.5,a
800S137-118,50,40.0,9,24,3.72,a
800S137-43,33,40.0,9,24,6.31,a
800S137-54,33,40.0,9,24,0.38,a
600S250-68,33,40.0,9,24,1.75,a
800S162-97,50,40.0,9,24,4.02,a
800S162-118,50,40.0,9,24,5.86,a
800S162-54,50,40.0,9,24,9.98,a
600S300-68,50,40.0,9,24,13.04,a
600S300-97,50,40.0,9,24,0.78,a
600S300-118,33,40.0,9,24,2.83,a
800S200-54,33,40.0,9,24,6.12,a
600S350-68,33,40.0,9,24,8.66,a
600S350-97,50,40.0,9,24,14.42,a
600S350-118,50,40.0,9,24,18.82,a
600S200-68,33,40.0,9,12,1.63,a
800S137-97,50,40.0,9,12,2.93,a
800S137-118,50,40.0,9,12,4.12,a
800S137-43,33,40.0,9,12,6.68,a
800S137-54,33,40.0,9,12,1.18,a
600S250-68,33,40.0,9,12,2.39,a
800S162-97,50,40.0,9,12,4.58,a
800S162-118,50,40.0,9,12,6.41,a
800S162-54,50,40.0,9,12,10.49,a
600S300-68,50,40.0,9,12,13.55,a
600S300-97,50,40.0,9,12,1.66,a
600S300-118,33,40.0,9,12,3.49,a
800S200-54,33,40.0,9,12,6.77,a
600S350-68,33,40.0,9,12,9.31,a
600S350-97,50,40.0,9,12,15.04,a
600S350-118,50,40.0,9,12,19.47,a
600S200-68,33,40.0,10,16,1.34,a
800S137-97,50,40.0,10,16,2.7,a
800S137-118,50,40.0,10,16,3.9,a
800S137-43,33,40.0,10,16,6.48,a
800S137-54,33,40.0,10,16,0.75,a
600S250-68,33,40.0,10,16,2.05,a
800S162-97,50,40.0,10,16,4.28,a
800S162-118,50,40.0,10,16,6.12,a
800S162-54,50,40.0,10,16,10.22,a
600S300-68,50,40.0,10,16,13.28,a
600S300-97,50,40.0,10,16,1.19,a
600S300-118,33,40.0,10,16,3.14,a
800S200-54,33,40.0,10,16,6.42,a
600S350-68,33,40.0,10,16,8.96,a
600S350-97,50,40.0,10,16,14.7,a
600S350-118,50,40.0,10,16,19.12,a
600S200-68,33,40.0,10,12,1.25,a
800S137-97,50,40.0,10,12,2.63,a
800S137-118,50,40.0,10,12,3.83,a
800S137-43,33,40.0,10,12,6.42,a
800S137-54,33,40.0,10,12,0.61,a
600S250-68,33,40.0,10,12,1.94,a
800S162-97,50,40.0,10,12,4.18,a
800S162-118,50,40.0,10,12,6.02,a
800S162-54,50,40.0,10,12,10.13,a
600S300-68,50,40.0,10,12,13.19,a
600S300-97,50,40.0,10,12,1.03,a
600S300-118,33,40.0,10,12,3.01,a
800S200-54,33,40.0,10,12,6.3,a
600S350-68,33,40.0,10,12,8.85,a
600S350-97,50,40.0,10,12,14.6,a
600S350-118,50,40.0,10,12,19.01,a
800S250-68,33,40.0,,12,11.09,a
800S250-97,50,40.0,,12,18.83,a
800S250-118,50,40.0,,12,24.68,a
800S250-54,50,40.0,,12,7.83,a
800S300-68,50,40.0,,12,11.37,a
800S300-97,50,40.0,,12,20.59,a
800S300-118,50,40.0,,12,27.03,a
800S300-54,50,40.0,,12,10.26,a
800S350-68,50,40.0,,12,15.05,a
800S350-97,50,40.0,,12,25.09,a
800S350-118,50,40.0,,12,33.51,a
800S250-68,33,40.0,8,16,10.84,a
800S250-97,50,40.0,8,16,18.56,a
800S250-118,50,40.0,8,16,24.39,a
800S250-54,50,40.0,8,16,7.59,a
800S300-68,50,40.0,8,16,11.12,a
800S300-97,50,40.0,8,16,20.31,a
800S300-118,50,40.0,8,16,26.74,a
800S300-54,50,40.0,8,16,10.0,a
800S350-68,50,40.0,8,16,14.78,a
800S350-97,50,40.0,8,16,24.8,a
800S350-118,50,40.0,8,16,33.21,a
800S250-68,33,40.0,8,24,10.34,a
800S250-97,50,40.0,8,24,18.01,a
800S250-118,50,40.0,8,24,23.81,a
800S250-54,50,40.0,8,24,7.09,a
800S300-68,50,40.0,8,24,10.63,a
800S300-97,50,40.0,8,24,19.75,a
800S300-118,50,40.0,8,24,26.16,a
800S300-54,50,40.0,8,24,9.48,a
800S350-68,50,40.0,8,24,14.26,a
800S350-97,50,40.0,8,24,24.21,a
800S350-118,50,40.0,8,24,32.59,a
800S250-68,33,40.0,8,12,10.85,a
800S250-97,50,40.0,8,12,18.54,a
800S250-118,50,40.0,8,12,24.31,a
800S250-54,50,40.0,8,12,7.6,a
800S300-68,50,40.0,8,12,11.11,a
800S300-97,50,40.0,8,12,20.23,a
800S300-118,50,40.0,8,12,26.62,a
800S300-54,50,40.0,8,12,9.98,a
800S350-68,50,40.0,8,12,14.74,a
800S350-97,50,40.0,8,12,24.73,a
800S350-118,50,40.0,8,12,33.04,a
800S250-68,33,40.0,9,16,10.54,a
800S250-97,50,40.0,9,16,18.2,a
800S250-118,50,40.0,9,16,23.95,a
800S250-54,50,40.0,9,16,7.29,a
800S300-68,50,40.0,9,16,10.8,a
800S300-97,50,40.0,9,16,19.88,a
800S300-118,50,40.0,9,16,26.26,a
800S300-54,50,40.0,9,16,9.66,a
800S350-68,50,40.0,9,16,14.41,a
800S350-97,50,40.0,9,16,24.36,a
800S350-118,50,40.0,9,16,32.66,a
800S250-68,33,40.0,9,24,9.92,a
800S250-97,50,40.0,9,24,17.5,a
800S250-118,50,40.0,9,24,23.22,a
800S250-54,50,40.0,9,24,6.67,a
800S300-68,50,40.0,9,24,10.19,a
800S300-97,50,40.0,9,24,19.18,a
800S300-118,50,40.0,9,24,25.53,a
800S300-54,50,40.0,9,24,9.01,a
800S350-68,50,40.0,9,24,13.75,a
800S350-97,50,40.0,9,24,23.62,a
800S350-118,50,40.0,9,24,31.89,a
800S250-68,33,40.0,9,12,10.59,a
800S250-97,50,40.0,9,12,18.21,a
800S250-118,50,40.0,9,12,23.88,a
800S250-54,50,40.0,9,12,7.33,a
800S300-68,50,40.0,9,12,10.82,a
800S300-97,50,40.0,9,12,19.81,a
800S300-118,50,40.0,9,12,26.15,a
800S300-54,50,40.0,9,12,9.67,a
800S350-68,50,40.0,9,12,14.4,a
800S350-97,50,40.0,9,12,24.27,a
800S350-118,50,40.0,9,12,32.5,a
800S250-68,33,40.0,10,16,10.2,a
800S250-97,50,40.0,10,16,17.78,a
800S250-118,50,40.0,10,16,23.44,a
800S250-54,50,40.0,10,16,6.95,a
800S300-68,50,40.0,10,16,10.45,a
800S300-97,50,40.0,10,16,19.38,a
800S300-118,50,40.0,10,16,25.7,a
800S300-54,50,40.0,10,16,9.27,a
800S350-68,50,40.0,10,16,13.99,a
800S350-97,50,40.0,10,16,23.82,a
800S350-118,50,40.0,10,16,32.03,a
800S250-68,33,40.0,10,24,9.44,a
800S250-97,50,40.0,10,24,16.94,a
800S250-118,50,40.0,10,24,22.55,a
800S250-54,50,40.0,10,24,6.19,a
800S300-68,50,40.0,10,24,9.7,a
800S300-97,50,40.0,10,24,18.52,a
800S300-118,50,40.0,10,24,24.81,a
800S300-54,50,40.0,10,24,8.48,a
800S350-68,50,40.0,10,24,13.19,a
800S350-97,50,40.0,10,24,22.91,a
800S350-118,50,40.0,10,24,31.09,a
800S250-68,33,40.0,10,12,9.96,a
800S250-97,50,40.0,10,12,17.41,a
800S250-118,50,40.0,10,12,22.82,a
800S250-54,50,40.0,10,12,6.71,a
800S300-68,50,40.0,10,12,10.14,a
800S300-97,50,40.0,10,12,18.79,a
800S300-118,50,40.0,10,12,24.99,a
800S300-54,50,40.0,10,12,8.95,a
800S350-68,50,40.0,10,12,13.59,a
800S350-97,50,40.0,10,12,23.11,a
800S350-118,50,40.0,10,12,31.24,a
800S250-68,33,40.0,12,16,9.41,a
800S250-97,50,40.0,12,16,16.81,a
800S250-118,50,40.0,12,16,22.2,a
800S250-54,50,40.0,12,16,6.17,a
800S300-68,50,40.0,12,16,9.61,a
800S300-97,50,40.0,12,16,18.19,a
800S300-118,50,40.0,12,16,24.36,a
800S300-54,50,40.0,12,16,8.39,a
800S350-68,50,40.0,12,16,13.02,a
800S350-97,50,40.0,12,16,22.47,a
800S350-118,50,40.0,12,16,30.58,a
800S250-68,33,40.0,12,24,8.32,a
800S250-97,50,40.0,12,24,15.6,a
800S250-118,50,40.0,12,24,20.94,a
800S250-54,50,40.0,12,24,5.09,a
800S300-68,50,40.0,12,24,8.54,a
800S300-97,50,40.0,12,24,16.99,a
800S300-118,50,40.0,12,24,23.1,a
800S300-54,50,40.0,12,24,7.27,a
800S350-68,50,40.0,12,24,11.88,a
800S350-97,50,40.0,12,24,21.2,a
800S350-118,50,40.0,12,24,29.25,a
800S250-68,33,40.0,12,12,9.12,a
800S250-97,50,40.0,12,12,16.25,a
800S250-118,50,40.0,12,12,21.47,a
800S250-54,50,40.0,12,12,5.98,a
800S300-68,50,40.0,12,12,9.32,a
800S300-97,50,40.0,12,12,17.55,a
800S300-118,50,40.0,12,12,23.55,a
800S300-54,50,40.0,12,12,8.1,a
800S350-68,50,40.0,12,12,12.62,a
800S350-97,50,40.0,12,12,21.74,a
800S350-118,50,40.0,12,12,29.47,a
800S250-68,33,40.0,14,16,8.4,a
800S250-97,50,40.0,14,16,15.46,a
800S250-118,50,40.0,14,16,20.64,a
800S250-54,50,40.0,14,16,5.26,a
800S300-68,50,40.0,14,16,8.61,a
800S300-97,50,40.0,14,16,16.76,a
800S300-118,50,40.0,14,16,22.72,a
800S300-54,50,40.0,14,16,7.37,a
800S350-68,50,40.0,14,16,11.87,a
800S350-97,50,40.0,14,16,20.9,a
800S350-118,50,40.0,14,16,28.6,a
800S250-68,33,40.0,14,24,6.96,a
800S250-97,50,40.0,14,24,13.87,a
800S250-118,50,40.0,14,24,18.98,a
800S250-54,50,40.0,14,24,3.83,a
800S300-68,50,40.0,14,24,7.2,a
800S300-97,50,40.0,14,24,15.17,a
800S300-118,50,40.0,14,24,21.06,a
800S300-54,50,40.0,14,24,5.89,a
800S350-68,50,40.0,14,24,10.35,a
800S350-97,50,40.0,14,24,19.22,a
800S350-118,50,40.0,14,24,26.85,a
800S250-68,33,40.0,14,12,8.15,a
800S250-97,50,40.0,14,12,14.87,a
800S250-118,50,40.0,14,12,19.84,a
800S250-54,50,40.0,14,12,5.15,a
800S300-68,50,40.0,14,12,8.38,a
800S300-97,50,40.0,14,12,16.12,a
800S300-118,50,40.0,14,12,21.9,a
800S300-54,50,40.0,14,12,7.17,a
800S350-68,50,40.0,14,12,11.52,a
800S350-97,50,40.0,14,12,20.23,a
800S350-118,50,40.0,14,12,27.28,a
800S250-68,33,40.0,16,16,7.24,a
800S250-97,50,40.0,16,16,13.87,a
800S250-118,50,40.0,16,16,18.8,a
800S250-54,50,40.0,16,16,4.25,a
800S300-68,50,40.0,16,16,7.49,a
800S300-97,50,40.0,16,16,15.13,a
800S300-118,50,40.0,16,16,20.86,a
800S300-54,50,40.0,16,16,6.24,a
800S350-68,50,40.0,16,16,10.57,a
800S350-97,50,40.0,16,16,19.17,a
800S350-118,50,40.0,16,16,26.19,a
600S200-68,33,50.0,,12,8.7,a
800S137-97,50,50.0,,12,14.2,a
800S137-118,50,50.0,,12,18.45,a
800S137-43,33,50.0,,12,3.5,a
800S137-54,33,50.0,,12,6.54,a
600S250-68,33,50.0,,12,9.76,a
800S162-97,50,50.0,,12,16.65,a
800S162-118,50,50.0,,12,21.5,a
800S162-54,50,50.0,,12,6.84,a
600S300-68,50,50.0,,12,9.97,a
600S300-97,50,50.0,,12,17.97,a
600S300-118,33,50.0,,12,23.6,a
800S200-54,33,50.0,,12,9.08,a
600S350-68,33,50.0,,12,13.5,a
600S350-97,50,50.0,,12,22.51,a
600S350-118,50,50.0,,12,30.03,a
600S200-68,33,50.0,8,16,8.3,a
800S137-97,50,50.0,8,16,13.82,a
800S137-118,50,50.0,8,16,18.05,a
800S137-43,33,50.0,8,16,3.08,a
800S137-54,33,50.0,8,16,6.15,a
600S250-68,33,50.0,8,16,9.33,a
800S162-97,50,50.0,8,16,16.18,a
800S162-118,50,50.0,8,16,21.02,a
800S162-54,50,50.0,8,16,6.44,a
600S300-68,50,50.0,8,16,9.55,a
600S300-97,50,50.0,8,16,17.51,a
600S300-118,33,50.0,8,16,23.12,a
800S200-54,33,50.0,8,16,8.66,a
600S350-68,33,50.0,8,16,13.05,a
600S350-97,50,50.0,8,16,22.02,a
600S350-118,50,50.0,8,16,29.52,a
600S200-68,33,50.0,8,24,7.51,a
800S137-97,50,50.0,8,24,13.06,a
800S137-118,50,50.0,8,24,17.24,a
800S137-43,33,50.0,8,24,2.22,a
800S137-54,33,50.0,8,24,5.36,a
600S250-68,33,50.0,8,24,8.47,a
800S162-97,50,50.0,8,24,15.25,a
800S162-118,50,50.0,8,24,20.06,a
800S162-54,50,50.0,8,24,5.65,a
600S300-68,50,50.0,8,24,8.71,a
600S300-97,50,50.0,8,24,16.58,a
600S300-118,33,50.0,8,24,22.16,a
800S200-54,33,50.0,8,24,7.82,a
600S350-68,33,50.0,8,24,12.14,a
600S350-97,50,50.0,8,24,21.03,a
600S350-118,50,50.0,8,24,28.5,a
600S200-68,33,50.0,8,12,8.28,a
800S137-97,50,50.0,8,12,13.72,a
800S137-118,50,50.0,8,12,17.89,a
800S137-43,33,50.0,8,12,3.14,a
800S137-54,33,50.0,8,12,6.15,a
600S250-68,33,50.0,8,12,9.29,a
800S162-97,50,50.0,8,12,16.01,a
800S162-118,50,50.0,8,12,20.77,a
800S162-54,50,50.0,8,12,6.44,a
600S300-68,50,50.0,8,12,9.51,a
600S300-97,50,50.0,8,12,17.31,a
600S300-118,33,50.0,8,12,22.85,a
800S200-54,33,50.0,8,12,8.62,a
600S350-68,33,50.0,8,12,12.95,a
600S350-97,50,50.0,8,12,21.77,a
600S350-118,50,50.0,8,12,28.99,a
600S200-68,33,50.0,9,16,7.78,a
800S137-97,50,50.0,9,16,13.24,a
800S137-118,50,50.0,9,16,17.39,a
800S137-43,33,50.0,9,16,2.6,a
800S137-54,33,50.0,9,16,5.66,a
600S250-68,33,50.0,9,16,8.76,a
800S162-97,50,50.0,9,16,15.43,a
800S162-118,50,50.0,9,16,20.17,a
800S162-54,50,50.0,9,16,5.95,a
600S300-68,50,50.0,9,16,8.98,a
600S300-97,50,50.0,9,16,16.73,a
600S300-118,33,50.0,9,16,22.25,a
800S200-54,33,50.0,9,16,8.09,a
600S350-68,33,50.0,9,16,12.39,a
600S350-97,50,50.0,9,16,21.15,a
600S350-118,50,50.0,9,16,28.36,a
600S200-68,33,50.0,9,24,6.79,a
800S137-97,50,50.0,9,24,12.29,a
800S137-118,50,50.0,9,24,16.38,a
800S137-43,33,50.0,9,24,1.53,a
800S137-54,33,50.0,9,24,4.69,a
600S250-68,33,50.0,9,24,7.68,a
800S162-97,50,50.0,9,24,14.27,a
800S162-118,50,50.0,9,24,18.98,a
800S162-54,50,50.0,9,24,4.96,a
600S300-68,50,50.0,9,24,7.93,a
600S300-97,50,50.0,9,24,15.58,a
600S300-118,33,50.0,9,24,21.06,a
800S200-54,33,50.0,9,24,7.05,a
600S350-68,33,50.0,9,24,11.26,a
600S350-97,50,50.0,9,24,19.91,a
600S350-118,50,50.0,9,24,27.09,a
600S200-68,33,50.0,9,12,7.8,a
800S137-97,50,50.0,9,12,13.17,a
800S137-118,50,50.0,9,12,17.25,a
800S137-43,33,50.0,9,12,2.74,a
800S137-54,33,50.0,9,12,5.73,a
600S250-68,33,50.0,9,12,8.77,a
800S162-97,50,50.0,9,12,15.3,a
800S162-118,50,50.0,9,12,19.94,a
800S162-54,50,50.0,9,12,6.01,a
600S300-68,50,50.0,9,12,9.0,a
600S300-97,50,50.0,9,12,16.57,a
600S300-118,33,50.0,9,12,22.01,a
800S200-54,33,50.0,9,12,8.1,a
600S350-68,33,50.0,9,12,12.34,a
600S350-97,50,50.0,9,12,20.95,a
600S350-118,50,50.0,9,12,27.83,a
600S200-68,33,50.0,10,16,7.2,a
800S137-97,50,50.0,10,16,12.59,a
800S137-118,50,50.0,10,16,16.64,a
800S137-43,33,50.0,10,16,2.08,a
800S137-54,33,50.0,10,16,5.13,a
600S250-68,33,50.0,10,16,8.12,a
800S162-97,50,50.0,10,16,14.6,a
800S162-118,50,50.0,10,16,19.22,a
800S162-54,50,50.0,10,16,5.41,a
600S300-68,50,50.0,10,16,8.36,a
600S300-97,50,50.0,10,16,15.87,a
600S300-118,33,50.0,10,16,21.29,a
800S200-54,33,50.0,10,16,7.47,a
600S350-68,33,50.0,10,16,11.66,a
600S350-97,50,50.0,10,16,20.2,a
600S350-118,50,50.0,10,16,27.07,a
600S200-68,33,50.0,10,24,5.99,a
800S137-97,50,50.0,10,24,11.43,a
800S137-118,50,50.0,10,24,15.41,a
800S137-43,33,50.0,10,24,0.78,b
800S137-54,33,50.0,10,24,3.94,a
600S250-68,33,50.0,10,24,6.81,a
800S162-97,50,50.0,10,24,13.19,a
800S162-118,50,50.0,10,24,17.77,a
800S162-54,50,50.0,10,24,4.2,a
600S300-68,50,50.0,10,24,7.08,a
600S300-97,50,50.0,10,24,14.48,a
600S300-118,33,50.0,10,24,19.84,a
800S200-54,33,50.0,10,24,6.2,a
600S350-68,33,50.0,10,24,10.29,a
600S350-97,50,50.0,10,24,18.7,a
600S350-118,50,50.0,10,24,25.54,a
600S200-68,33,50.0,10,12,6.7,a
800S137-97,50,50.0,10,12,11.85,a
800S137-118,50,50.0,10,12,15.69,a
800S137-43,33,50.0,10,12,1.83,a
800S137-54,33,50.0,10,12,4.76,a
600S250-68,33,50.0,10,12,7.58,a
800S162-97,50,50.0,10,12,13.64,a
800S162-118,50,50.0,10,12,18.0,a
800S162-54,50,50.0,10,12,5.02,a
600S300-68,50,50.0,10,12,7.87,a
600S300-97,50,50.0,10,12,14.88,a
600S300-118,33,50.0,10,12,20.1,a
800S200-54,33,50.0,10,12,6.96,a
600S350-68,33,50.0,10,12,10.96,a
600S350-97,50,50.0,10,12,19.13,a
600S350-118,50,50.0,10,12,25.22,a
600S200-68,33,50.0,12,16,5.87,a
800S137-97,50,50.0,12,16,11.05,a
800S137-118,50,50.0,12,16,14.85,a
800S137-43,33,50.0,12,16,0.91,b
800S137-54,33,50.0,12,16,3.93,a
600S250-68,33,50.0,12,16,6.68,a
800S162-97,50,50.0,12,16,12.68,a
800S162-118,50,50.0,12,16,17.01,a
800S162-54,50,50.0,12,16,4.19,a
600S300-68,50,50.0,12,16,6.98,a
600S300-97,50,50.0,12,16,13.93,a
600S300-118,33,50.0,12,16,19.11,a
800S200-54,33,50.0,12,16,6.08,a
600S350-68,33,50.0,12,16,10.02,a
600S350-97,50,50.0,12,16,18.09,a
600S350-118,50,50.0,12,16,24.18,a
600S200-68,33,50.0,12,12,5.44,b
800S137-97,50,50.0,12,12,10.29,a
800S137-118,50,50.0,12,12,13.81,a
800S137-43,33,50.0,12,12,0.81,c
800S137-54,33,50.0,12,12,3.7,b
600S250-68,33,50.0,12,12,6.25,a
800S162-97,50,50.0,12,12,11.75,a
800S162-118,50,50.0,12,12,15.76,a
800S162-54,50,50.0,12,12,3.92,b
600S300-68,50,50.0,12,12,6.61,a
600S300-97,50,50.0,12,12,12.99,a
600S300-118,33,50.0,12,12,18.01,a
800S200-54,33,50.0,12,12,5.7,a
600S350-68,33,50.0,12,12,9.43,a
600S350-97,50,50.0,12,12,16.94,a
600S350-118,50,50.0,12,12,22.32,a
600S200-68,33,50.0,12,12,1.8,a
800S137-97,50,50.0,12,12,3.06,a
800S137-118,50,50.0,12,12,4.26,a
800S137-43,33,50.0,12,12,6.8,a
800S137-54,33,50.0,12,12,1.44,a
600S250-68,33,50.0,12,12,2.6,a
800S162-97,50,50.0,12,12,4.76,a
800S162-118,50,50.0,12,12,6.59,a
800S162-54,50,50.0,12,12,10.66,a
600S300-68,50,50.0,12,12,13.72,a
600S300-97,50,50.0,12,12,1.94,a
600S300-118,33,50.0,12,12,3.71,a
800S200-54,33,50.0,12,12,6.98,a
600S350-68,33,50.0,12,12,9.52,a
600S350-97,50,50.0,12,12,15.24,a
600S350-118,50,50.0,12,12,19.68,a
600S200-68,33,50.0,8,16,1.57,a
800S137-97,50,50.0,8,16,2.88,a
800S137-118,50,50.0,8,16,4.08,a
800S137-43,33,50.0,8,16,6.64,a
800S137-54,33,50.0,8,16,1.1,a
600S250-68,33,50.0,8,16,2.33,a
800S162-97,50,50.0,8,16,4.52,a
800S162-118,50,50.0,8,16,6.35,a
800S162-54,50,50.0,8,16,10.44,a
600S300-68,50,50.0,8,16,13.5,a
600S300-97,50,50.0,8,16,1.56,a
600S300-118,33,50.0,8,16,3.42,a
800S200-54,33,50.0,8,16,6.7,a
600S350-68,33,50.0,8,16,9.24,a
600S350-97,50,50.0,8,16,14.97,a
600S350-118,50,50.0,8,16,19.4,a
600S200-68,33,50.0,8,24,1.11,a
800S137-97,50,50.0,8,24,2.52,a
800S137-118,50,50.0,8,24,3.73,a
800S137-43,33,50.0,8,24,6.32,a
800S137-54,33,50.0,8,24,0.4,a
600S250-68,33,50.0,8,24,1.77,a
800S162-97,50,50.0,8,24,4.03,a
800S162-118,50,50.0,8,24,5.88,a
800S162-54,50,50.0,8,24,10.0,a
600S300-68,50,50.0,8,24,13.06,a
600S300-97,50,50.0,8,24,0.81,a
600S300-118,33,50.0,8,24,2.85,a
800S200-54,33,50.0,8,24,6.14,a
600S350-68,33,50.0,8,24,8.68,a
600S350-97,50,50.0,8,24,14.44,a
600S350-118,50,50.0,8,24,18.84,a
600S200-68,33,50.0,8,12,1.62,a
800S137-97,50,50.0,8,12,2.92,a
800S137-118,50,50.0,8,12,4.12,a
800S137-43,33,50.0,8,12,6.67,a
800S137-54,33,50.0,8,12,1.17,a
600S250-68,33,50.0,8,12,2.38,a
800S162-97,50,50.0,8,12,4.57,a
800S162-118,50,50.0,8,12,6.4,a
800S162-54,50,50.0,8,12,10.48,a
600S300-68,50,50.0,8,12,13.54,a
600S300-97,50,50.0,8,12,1.64,a
600S300-118,33,50.0,8,12,3.48,a
800S200-54,33,50.0,8,12,6.76,a
600S350-68,33,50.0,8,12,9.3,a
600S350-97,50,50.0,8,12,15.02,a
600S350-118,50,50.0,8,12,19.46,a
600S200-68,33,50.0,9,16,1.33,a
800S137-97,50,50.0,9,16,2.69,a
800S137-118,50,50.0,9,16,3.89,a
800S137-43,33,50.0,9,16,6.47,a
800S137-54,33,50.0,9,16,0.73,a
600S250-68,33,50.0,9,16,2.03,a
800S162-97,50,50.0,9,16,4.26,a
800S162-118,50,50.0,9,16,6.1,a
800S162-54,50,50.0,9,16,10.21,a
600S300-68,50,50.0,9,16,13.27,a
600S300-97,50,50.0,9,16,1.16,a
600S300-118,33,50.0,9,16,3.12,a
800S200-54,33,50.0,9,16,6.4,a
600S350-68,33,50.0,9,16,8.95,a
600S350-97,50,50.0,9,16,14.69,a
600S350-118,50,50.0,9,16,19.11,a
600S200-68,33,50.0,9,12,1.41,a
800S137-97,50,50.0,9,12,2.76,a
800S137-118,50,50.0,9,12,3.96,a
800S137-43,33,50.0,9,12,6.53,a
800S137-54,33,50.0,9,12,0.86,a
600S250-68,33,50.0,9,12,2.13,a
800S162-97,50,50.0,9,12,4.35,a
800S162-118,50,50.0,9,12,6.19,a
800S162-54,50,50.0,9,12,10.29,a
600S300-68,50,50.0,9,12,13.35,a
600S300-97,50,50.0,9,12,1.31,a
600S300-118,33,50.0,9,12,3.23,a
800S200-54,33,50.0,9,12,6.51,a
600S350-68,33,50.0,9,12,9.05,a
600S350-97,50,50.0,9,12,14.79,a
600S350-118,50,50.0,9,12,19.21,a
800S250-68,33,50.0,,12,10.9,a
800S250-97,50,50.0,,12,18.63,a
800S250-118,50,50.0,,12,24.46,a
800S250-54,50,50.0,,12,7.65,a
800S300-68,50,50.0,,12,11.18,a
800S300-97,50,50.0,,12,20.38,a
800S300-118,50,50.0,,12,26.82,a
800S300-54,50,50.0,,12,10.06,a
800S350-68,50,50.0,,12,14.85,a
800S350-97,50,50.0,,12,24.87,a
800S350-118,50,50.0,,12,33.28,a
800S250-68,33,50.0,8,16,10.59,a
800S250-97,50,50.0,8,16,18.28,a
800S250-118,50,50.0,8,16,24.1,a
800S250-54,50,50.0,8,16,7.34,a
800S300-68,50,50.0,8,16,10.88,a
800S300-97,50,50.0,8,16,20.03,a
800S300-118,50,50.0,8,16,26.45,a
800S300-54,50,50.0,8,16,9.74,a
